case:concept:name,concept:name,time:timestamp,label_0,label_1,label_2,label_3,label_4,resource,cost
Case_58,Approve,2025-02-14 18:02:16.091274,0,1,0,1,0,Resource_2,23.874972338627888
Case_58,Complete,2025-02-14 18:41:51.762820,0,0,1,0,0,Resource_5,66.9870834363825
Case_58,End,2025-02-14 19:13:57.202339,0,0,1,0,1,Resource_1,14.757571326615356
Case_59,Start,2024-10-11 13:40:06.439103,0,0,0,0,0,Resource_1,23.328429955223307
Case_59,Register,2024-10-11 17:03:53.497256,0,0,1,0,0,Resource_3,82.92950874819051
Case_59,Analyze,2024-10-11 18:59:29.678990,0,1,0,0,0,Resource_3,77.08258466955547
Case_59,Review,2024-10-11 19:34:18.061681,0,0,0,0,0,Resource_5,56.815239080928826
Case_59,Reject,2024-10-11 20:28:48.783675,1,0,0,0,1,Resource_5,90.72616742885867
Case_59,Rework,2024-10-11 23:28:01.037860,0,0,0,0,1,Resource_2,68.24707681998407
Case_59,Analyze,2024-10-12 05:54:39.096514,0,0,1,0,0,Resource_1,75.00347715859705
Case_59,Review,2024-10-12 07:11:52.955132,0,1,1,1,0,Resource_4,11.355593034359783
Case_59,Approve,2024-10-12 10:02:22.090960,0,0,1,0,0,Resource_1,99.16698685680282
Case_59,Complete,2024-10-12 11:25:45.510206,0,0,1,1,1,Resource_2,69.32155005957617
Case_59,End,2024-10-12 13:55:08.120153,0,0,0,0,0,Resource_1,69.9518224160899
Case_6,Start,2024-07-26 18:27:45.394126,1,0,0,1,0,Resource_3,57.128885869832054
Case_6,Register,2024-07-26 20:30:21.346520,0,0,1,0,0,Resource_5,98.6527946792741
Case_6,Analyze,2024-07-26 20:53:25.200772,0,0,1,0,0,Resource_2,31.207948115084424
Case_6,Review,2024-07-26 22:03:03.102200,0,0,0,1,0,Resource_2,35.14540950618657
Case_6,Reject,2024-07-26 23:38:17.457316,0,1,0,1,0,Resource_1,36.74302504749697
Case_6,Rework,2024-07-27 01:18:13.708747,0,0,0,0,1,Resource_4,85.29792339136175
Case_6,Analyze,2024-07-27 06:34:46.322972,1,0,1,0,0,Resource_2,75.12922062679093
Case_6,Review,2024-07-27 07:37:58.382666,1,0,1,0,1,Resource_2,91.83388071579657
Case_6,Approve,2024-07-27 08:37:15.094596,0,0,1,1,1,Resource_1,70.11297236856517
Case_6,Complete,2024-07-27 10:57:33.026057,0,0,0,0,0,Resource_4,89.926153458259
Case_6,End,2024-07-27 13:21:22.583927,1,0,0,1,0,Resource_3,89.2295481729044
Case_60,Start,2025-02-11 14:00:04.781026,0,0,1,0,0,Resource_3,56.6951418940675
Case_60,Register,2025-02-11 15:15:24.953828,1,0,1,0,1,Resource_5,21.07180392025746
Case_60,Analyze,2025-02-11 16:49:31.475840,0,1,0,0,1,Resource_2,60.370248876799785
Case_60,Review,2025-02-11 18:02:47.628659,1,0,0,1,0,Resource_2,89.35242024005231
Case_60,Approve,2025-02-11 18:50:38.427569,0,0,0,1,0,Resource_3,30.373810412398583
Case_60,Complete,2025-02-11 22:00:17.768917,1,1,0,0,1,Resource_5,69.1294474026858
Case_60,End,2025-02-11 23:58:30.793304,0,0,1,0,1,Resource_3,62.3807989409112
Case_61,Start,2024-08-07 13:29:17.796564,1,1,0,0,0,Resource_5,96.7974129125781
Case_61,Register,2024-08-07 14:56:03.323660,0,0,1,0,0,Resource_5,70.89086996844657
Case_61,Analyze,2024-08-07 16:11:58.833893,0,0,1,0,0,Resource_4,21.277373010821318
Case_61,Review,2024-08-07 20:07:15.257151,0,0,1,0,0,Resource_5,32.45139743192594
Case_61,Approve,2024-08-07 20:43:06.231342,0,0,1,0,0,Resource_5,48.87968532394609
Case_61,Complete,2024-08-07 21:26:30.407290,0,0,1,1,0,Resource_1,11.103522599341474
Case_61,End,2024-08-07 23:35:13.952694,1,1,0,0,0,Resource_3,76.5136121788706
Case_62,Start,2025-05-18 15:37:24.931766,0,0,1,0,0,Resource_3,10.783226245599028
Case_62,Register,2025-05-18 18:44:42.641789,0,1,0,1,0,Resource_4,22.31599780285623
Case_62,Analyze,2025-05-18 20:07:40.421189,0,0,0,0,0,Resource_1,33.815910390475366
Case_62,Review,2025-05-18 21:53:59.242412,0,0,1,1,0,Resource_1,13.405509981816312
Case_62,Approve,2025-05-19 00:39:07.167428,0,1,1,1,0,Resource_3,73.62028196003973
Case_62,Complete,2025-05-19 03:50:18.680543,0,1,0,0,1,Resource_4,47.67415133645971
Case_62,End,2025-05-19 07:16:11.964163,0,0,0,0,0,Resource_3,89.02552600392423
Case_63,Start,2025-02-18 17:49:40.117084,1,0,0,0,0,Resource_4,43.15557953106233
Case_63,Register,2025-02-18 19:08:37.756182,1,0,0,0,0,Resource_2,98.81995745368877
Case_63,Analyze,2025-02-18 20:36:52.249087,0,1,0,0,0,Resource_5,66.71994498039285
Case_63,Review,2025-02-18 23:22:37.665250,0,0,1,0,0,Resource_2,88.39852693420828
Case_63,Reject,2025-02-19 01:06:41.014212,0,1,0,0,0,Resource_5,73.96445467619361
Case_63,Rework,2025-02-19 02:00:12.356595,0,0,0,0,1,Resource_1,55.564461531043
Case_63,Analyze,2025-02-19 04:07:00.136185,0,0,0,0,0,Resource_2,45.21159788133226
Case_63,Review,2025-02-19 06:41:45.986359,0,0,0,0,1,Resource_3,36.68936754304303
Case_63,Approve,2025-02-19 08:36:39.114038,0,0,0,0,0,Resource_5,84.89705666941416
Case_63,Complete,2025-02-19 11:29:18.734216,1,0,0,1,1,Resource_2,15.76311335188958
Case_63,End,2025-02-19 14:38:06.176642,0,0,0,1,0,Resource_5,29.633109938029264
Case_64,Start,2025-04-12 12:44:27.644857,0,0,1,0,0,Resource_5,53.94610619117098
Case_64,Register,2025-04-12 15:09:06.128664,1,0,0,0,1,Resource_5,20.380137347194655
Case_64,Analyze,2025-04-12 19:30:09.676007,0,0,0,0,1,Resource_2,49.32290637691223
Case_64,Review,2025-04-12 21:30:13.289368,0,0,0,0,1,Resource_4,91.93547647396764
Case_64,Reject,2025-04-13 03:49:13.979429,0,0,0,0,1,Resource_5,32.61520541524403
Case_64,Rework,2025-04-13 05:15:43.028304,0,0,0,0,0,Resource_4,32.37764226936059
Case_64,Analyze,2025-04-13 07:09:27.551825,0,0,0,1,1,Resource_5,87.80524514205125
Case_64,Review,2025-04-13 10:40:16.286160,0,1,0,0,0,Resource_2,30.857701232438412
Case_64,Approve,2025-04-13 14:00:05.041334,1,1,0,0,0,Resource_1,14.139663616322391
Case_64,Complete,2025-04-13 16:58:39.192653,1,0,0,0,1,Resource_2,27.051091783238604
Case_64,End,2025-04-13 18:21:56.805309,0,0,1,1,0,Resource_1,51.42175026529456
Case_65,Start,2025-05-22 19:44:39.906503,0,0,0,0,0,Resource_5,54.134711744130755
Case_65,Register,2025-05-22 20:35:19.092017,0,0,0,0,1,Resource_5,43.72164924353927
Case_65,Analyze,2025-05-22 21:44:42.188160,0,1,0,0,1,Resource_2,43.59162739617069
Case_65,Review,2025-05-22 22:56:02.070108,0,0,1,0,0,Resource_4,60.963249108687876
Case_65,Reject,2025-05-23 02:38:16.378125,1,0,0,0,0,Resource_1,31.400801455183938
Case_65,Rework,2025-05-23 06:52:14.859117,0,0,0,0,0,Resource_4,39.899788010318034
Case_65,Analyze,2025-05-23 11:09:00.547184,0,1,1,1,0,Resource_5,28.504239419028494
Case_65,Review,2025-05-23 12:26:32.333225,0,0,0,1,0,Resource_4,15.613629821750214
Case_65,Approve,2025-05-23 15:16:17.047461,0,0,1,0,0,Resource_3,16.766179079670405
Case_65,Complete,2025-05-23 17:41:49.725843,0,1,0,1,1,Resource_5,56.13758201654959
Case_65,End,2025-05-23 17:58:52.225600,0,1,0,0,0,Resource_5,66.41799136866764
Case_66,Start,2025-06-23 12:42:17.446570,0,0,0,0,1,Resource_3,44.55071075306477
Case_66,Register,2025-06-23 14:51:49.982261,0,0,0,0,0,Resource_3,63.12716416855161
Case_66,Analyze,2025-06-23 15:39:41.906791,1,0,0,0,0,Resource_4,57.43392412709035
Case_66,Review,2025-06-23 18:12:19.281285,0,1,0,1,0,Resource_5,21.524130528471886
Case_66,Approve,2025-06-23 22:58:01.605631,0,0,1,1,0,Resource_5,27.784096566300747
Case_66,Complete,2025-06-24 01:58:17.906545,0,0,1,0,0,Resource_2,50.573316311500676
Case_66,End,2025-06-24 05:45:02.452943,0,0,0,0,1,Resource_1,40.86800964007503
Case_67,Start,2025-06-24 12:39:07.197276,0,0,0,0,0,Resource_4,51.09665009583841
Case_67,Register,2025-06-24 14:02:22.451274,1,1,0,0,1,Resource_1,32.24344217530488
Case_67,Analyze,2025-06-24 19:57:39.372646,1,1,1,0,0,Resource_4,68.39992897100468
Case_67,Review,2025-06-24 23:02:22.192103,0,0,0,1,0,Resource_5,95.5563634435234
Case_67,Approve,2025-06-24 23:57:53.437063,0,0,0,0,0,Resource_5,42.644427365967246
Case_67,Complete,2025-06-25 01:07:23.147122,0,0,0,0,0,Resource_3,29.2556138009525
Case_67,End,2025-06-25 02:09:34.921796,0,0,0,1,1,Resource_4,63.78013690144567
Case_68,Start,2024-12-06 14:11:03.585958,1,0,0,0,0,Resource_1,15.350512670417185
Case_68,Register,2024-12-06 16:29:51.108131,0,1,0,1,0,Resource_3,68.39593700129504
Case_68,Analyze,2024-12-06 23:38:59.220658,0,0,0,0,0,Resource_3,42.59779908938919
Case_68,Review,2024-12-06 23:44:20.944717,0,0,0,0,0,Resource_3,80.9057497608095
Case_68,Approve,2024-12-07 02:32:05.855891,0,1,1,0,0,Resource_1,71.51183193699936
Case_68,Complete,2024-12-07 02:56:49.194305,1,0,0,0,0,Resource_2,13.133497608239695
Case_68,End,2024-12-07 05:24:52.797371,1,0,1,0,1,Resource_1,62.242736366138374
Case_69,Start,2024-09-14 14:17:05.048486,0,0,1,0,1,Resource_3,14.262796309234336
Case_69,Register,2024-09-14 23:38:28.821486,0,0,1,0,0,Resource_5,52.55815205118351
Case_69,Analyze,2024-09-15 01:14:07.377196,1,1,1,0,0,Resource_1,91.6908167691384
Case_69,Review,2024-09-15 04:57:47.431222,1,0,1,0,1,Resource_5,21.534326732951804
Case_69,Approve,2024-09-15 06:54:36.902386,0,0,1,0,0,Resource_5,70.51588844197877
Case_69,Complete,2024-09-15 08:07:16.468230,1,0,0,0,0,Resource_2,97.40887753678717
Case_69,End,2024-09-15 08:43:02.361114,1,0,0,0,1,Resource_2,34.111045106655745
Case_7,Start,2025-06-17 13:56:10.065705,0,1,0,0,0,Resource_1,27.439443645261687
Case_7,Register,2025-06-17 18:06:50.225573,0,0,0,0,0,Resource_5,82.41414628533585
Case_7,Analyze,2025-06-17 19:05:42.544758,0,1,1,1,0,Resource_1,75.6031815852615
Case_7,Review,2025-06-17 19:54:03.841912,0,0,0,1,0,Resource_4,55.412230349656454
Case_7,Reject,2025-06-17 21:49:35.997725,0,0,1,0,0,Resource_1,41.208568222891174
Case_7,Rework,2025-06-18 07:06:32.013647,0,1,0,0,1,Resource_4,41.70451475863963
Case_7,Analyze,2025-06-18 08:39:55.387889,0,0,0,0,0,Resource_3,90.639234973403
Case_7,Review,2025-06-18 09:46:10.756076,0,1,0,0,0,Resource_4,25.53775916706359
Case_7,Approve,2025-06-18 11:53:21.840191,0,0,1,0,0,Resource_3,22.799184677873058
Case_7,Complete,2025-06-18 12:32:08.851312,0,0,1,0,0,Resource_2,39.01004745311781
Case_7,End,2025-06-18 13:25:38.379327,1,0,1,0,0,Resource_4,91.04343908417361
Case_70,Start,2025-02-08 18:19:32.369850,0,1,1,0,1,Resource_3,73.82844234813197
Case_70,Register,2025-02-08 22:08:27.099266,0,0,0,0,0,Resource_4,95.78330116391236
Case_70,Analyze,2025-02-09 00:29:46.866410,0,0,1,0,0,Resource_2,69.43670482702062
Case_70,Review,2025-02-09 02:42:27.123815,1,1,0,0,0,Resource_1,23.6272910666577
Case_70,Reject,2025-02-09 04:22:31.635283,0,0,1,0,1,Resource_3,20.93449766196173
Case_70,Rework,2025-02-09 04:52:25.069570,0,1,0,0,0,Resource_5,53.188589144449026
Case_70,Analyze,2025-02-09 05:38:46.678039,0,0,0,0,0,Resource_1,13.19593412657279
Case_70,Review,2025-02-09 08:49:14.597245,1,0,1,1,0,Resource_1,53.33445956561493
Case_70,Approve,2025-02-09 11:44:12.600288,1,0,0,0,0,Resource_3,63.166208265289846
Case_70,Complete,2025-02-09 13:55:25.540029,0,0,0,0,0,Resource_5,53.385710942570135
Case_70,End,2025-02-09 21:41:37.422330,1,0,1,0,0,Resource_3,39.31630022665914
Case_71,Start,2025-01-30 13:45:52.954531,0,1,0,0,0,Resource_2,39.56344682724215
Case_71,Register,2025-01-30 16:09:21.689842,0,0,1,1,0,Resource_1,82.10756091165902
Case_71,Analyze,2025-01-30 19:17:49.900696,0,0,1,1,0,Resource_2,11.53866899918905
Case_71,Review,2025-01-30 19:30:44.322194,1,0,0,0,0,Resource_5,29.091579362263502
Case_71,Approve,2025-01-30 19:40:31.923867,1,0,0,1,0,Resource_5,45.25205233504124
Case_71,Complete,2025-01-30 20:46:42.729111,0,0,0,0,1,Resource_1,73.99503871281594
Case_71,End,2025-01-30 21:16:56.977313,1,0,0,0,1,Resource_4,90.62562414857476
Case_72,Start,2025-05-13 14:06:00.451851,1,0,0,1,1,Resource_5,65.38617558021699
Case_72,Register,2025-05-13 15:14:45.097633,1,1,0,0,0,Resource_5,25.22723928447718
Case_72,Analyze,2025-05-13 18:33:05.783894,1,0,0,1,1,Resource_1,39.078224333672196
Case_72,Review,2025-05-14 04:38:07.960453,1,0,0,0,0,Resource_2,11.681075747137683
Case_72,Reject,2025-05-14 09:23:51.131026,0,1,0,0,0,Resource_4,39.87094357225257
Case_72,Rework,2025-05-14 11:49:57.803887,0,1,0,1,1,Resource_3,93.5671448958707
Case_72,Analyze,2025-05-14 15:50:22.493053,1,0,0,0,0,Resource_3,14.346439468719879
Case_72,Review,2025-05-14 16:46:26.834479,0,1,1,1,0,Resource_1,52.865701158826354
Case_72,Approve,2025-05-14 21:33:53.458034,1,0,1,0,0,Resource_1,18.393277959461045
Case_72,Complete,2025-05-15 00:20:19.436373,0,0,0,1,1,Resource_1,51.06290487904074
Case_72,End,2025-05-15 03:30:30.468843,0,1,0,1,0,Resource_1,80.47350921784948
Case_73,Start,2025-04-25 20:31:39.571405,0,0,0,0,0,Resource_1,92.68791472024584
Case_73,Register,2025-04-25 20:35:51.941159,0,0,0,0,0,Resource_2,49.4473656208475
Case_73,Analyze,2025-04-26 00:16:22.015396,0,0,0,0,0,Resource_5,42.548374044706016
Case_73,Review,2025-04-26 00:57:06.806090,1,1,0,0,0,Resource_2,86.05551090322135
Case_73,Approve,2025-04-26 02:43:15.280330,1,0,0,1,0,Resource_4,63.099605443785045
Case_73,Complete,2025-04-26 05:11:32.079248,0,0,1,1,0,Resource_1,81.61156169052101
Case_73,End,2025-04-26 08:54:15.464730,0,0,1,0,0,Resource_4,64.24141735220496
Case_74,Start,2025-07-08 19:01:57.700937,0,0,1,1,0,Resource_3,77.63168290073868
Case_74,Register,2025-07-08 23:34:22.777728,0,1,0,0,0,Resource_5,69.28154491029831
Case_74,Analyze,2025-07-09 02:27:50.611250,1,0,0,1,0,Resource_1,45.52448380818071
Case_74,Review,2025-07-09 07:04:10.593428,1,0,0,1,0,Resource_2,69.5988509364154
Case_74,Reject,2025-07-09 11:57:15.234947,1,1,0,0,0,Resource_2,32.68418170962908
Case_74,Rework,2025-07-09 15:49:26.895408,0,0,0,0,0,Resource_4,52.8744858764074
Case_74,Analyze,2025-07-09 17:36:37.938070,1,0,0,1,1,Resource_3,48.3749519993834
Case_74,Review,2025-07-09 18:52:44.554288,0,0,0,0,1,Resource_4,45.52467764486722
Case_74,Approve,2025-07-09 22:00:50.438524,0,0,0,1,0,Resource_5,80.0278824143304
Case_74,Complete,2025-07-09 23:15:20.022650,0,0,0,0,1,Resource_2,43.66795453110207
Case_74,End,2025-07-09 23:25:46.442728,0,0,0,0,0,Resource_1,89.5572010796692
Case_75,Start,2025-04-25 13:13:00.817992,0,0,1,0,0,Resource_3,50.49859446938239
Case_75,Register,2025-04-25 14:57:33.232134,1,0,0,0,0,Resource_3,45.3876899288659
Case_75,Analyze,2025-04-25 17:57:31.186166,1,1,0,1,1,Resource_4,29.022701529156304
Case_75,Review,2025-04-25 20:13:03.177398,1,1,1,0,0,Resource_1,85.34436122581258
Case_75,Reject,2025-04-25 22:58:03.027034,0,0,1,1,1,Resource_2,29.440219390208796
Case_75,End,2025-04-26 03:34:37.631466,1,1,0,0,0,Resource_2,89.8417211474183
Case_76,Start,2025-05-23 13:54:26.730303,1,1,0,1,0,Resource_1,23.24332836262364
Case_76,Register,2025-05-23 14:09:00.736710,1,0,0,0,0,Resource_5,46.44298094281102
Case_76,Analyze,2025-05-23 15:46:05.201949,0,0,0,0,0,Resource_2,15.789681048658153
Case_76,Review,2025-05-23 17:34:00.264400,0,0,0,0,0,Resource_2,57.243165036399354
Case_76,Reject,2025-05-24 03:37:20.096704,0,0,0,1,1,Resource_3,20.222945336310612
Case_76,Rework,2025-05-24 05:04:12.807293,0,0,0,0,0,Resource_2,68.62483636923136
Case_76,Analyze,2025-05-24 06:49:49.757804,0,0,0,1,0,Resource_2,89.3722803402054
Case_76,Review,2025-05-24 08:54:30.915157,1,0,0,0,1,Resource_2,37.76278508696344
Case_76,Approve,2025-05-24 11:25:58.919662,0,0,0,0,0,Resource_5,13.589454353290723
Case_76,Complete,2025-05-24 12:43:02.335643,1,0,0,1,1,Resource_2,11.366508930595412
Case_76,End,2025-05-24 14:35:46.251961,0,0,0,1,0,Resource_1,64.74409755783155
Case_77,Start,2025-01-29 13:09:05.859192,1,0,0,0,1,Resource_5,67.32627252104176
Case_77,Register,2025-01-29 13:40:17.669296,1,0,0,0,1,Resource_2,85.23985831177403
Case_77,Analyze,2025-01-29 19:42:36.065001,0,1,0,0,1,Resource_4,27.373726154904173
Case_77,Review,2025-01-29 20:18:47.952998,0,1,0,0,0,Resource_5,25.2967020069256
Case_77,Reject,2025-01-29 22:01:07.208226,0,0,1,0,0,Resource_4,36.81030715626429
Case_77,Rework,2025-01-30 02:18:46.623167,1,0,0,1,0,Resource_3,19.643772060314653
Case_77,Analyze,2025-01-30 03:05:42.041290,0,0,1,0,0,Resource_1,55.21842912862415
Case_77,Review,2025-01-30 04:40:20.729084,1,1,0,0,0,Resource_2,78.05253635350202
Case_77,Approve,2025-01-30 06:00:43.439788,0,1,1,0,0,Resource_4,59.20463377646138
Case_77,Complete,2025-01-30 10:01:20.670548,0,0,0,0,1,Resource_2,21.894167440968722
Case_77,End,2025-01-30 10:17:04.806860,0,0,0,0,1,Resource_1,98.40491522808749
Case_78,Start,2024-08-25 16:02:02.202575,0,0,0,0,1,Resource_2,39.91164066624633
Case_78,Register,2024-08-25 22:08:07.480908,1,0,1,0,0,Resource_1,40.2075547487319
Case_78,Analyze,2024-08-25 23:01:16.552705,0,1,0,0,0,Resource_5,32.049579011032584
Case_78,Review,2024-08-26 03:11:49.990628,0,1,0,0,1,Resource_5,18.203131093894065
Case_78,Approve,2024-08-26 04:17:06.199124,1,0,0,0,1,Resource_2,76.77945941780729
Case_78,Complete,2024-08-26 05:06:40.620040,0,0,0,0,0,Resource_5,88.60343785595636
Case_78,End,2024-08-26 06:43:46.868943,0,0,0,1,1,Resource_1,12.905458046680021
Case_79,Start,2025-01-24 13:55:11.475672,0,0,1,1,0,Resource_2,21.333789325026963
Case_79,Register,2025-01-24 20:01:08.853584,0,1,1,0,0,Resource_4,26.00506596640952
Case_79,Analyze,2025-01-24 22:22:06.588609,0,1,0,1,0,Resource_2,51.66603540305623
Case_79,Review,2025-01-24 23:23:50.448378,0,1,0,0,1,Resource_5,73.91596885443752
Case_79,Reject,2025-01-25 00:17:07.375538,0,1,0,0,1,Resource_2,94.14793488655627
Case_79,Rework,2025-01-25 01:29:09.452525,0,0,0,0,0,Resource_3,54.20442525613113
Case_79,Analyze,2025-01-25 02:10:11.364419,0,1,1,0,0,Resource_1,99.91018440387623
Case_79,Review,2025-01-25 02:22:55.627864,1,0,0,0,1,Resource_4,67.1389940309348
Case_79,Approve,2025-01-25 06:13:51.805732,0,0,1,0,0,Resource_1,57.5467637362437
Case_79,Complete,2025-01-25 10:31:13.240522,0,0,1,0,0,Resource_5,16.918566749575056
Case_79,End,2025-01-25 15:36:50.038782,0,0,1,0,0,Resource_1,34.076399115291125
Case_8,Start,2025-07-02 12:24:23.881805,0,1,0,0,0,Resource_1,42.980836008049636
Case_8,Register,2025-07-02 16:30:48.637189,1,0,1,0,0,Resource_4,55.09779692474367
Case_8,Analyze,2025-07-02 18:31:55.473553,0,0,0,0,1,Resource_3,10.39688379402539
Case_8,Review,2025-07-02 19:59:10.954734,0,1,1,1,0,Resource_5,96.40819632161575
Case_8,Approve,2025-07-02 22:57:12.080533,0,0,0,0,0,Resource_2,24.51520333322864
Case_8,Complete,2025-07-03 01:23:53.297789,0,0,0,1,0,Resource_5,43.482184361534465
Case_8,End,2025-07-03 04:27:47.036483,1,1,1,1,0,Resource_2,50.97113437196982
Case_80,Start,2025-03-25 13:29:03.825340,1,0,0,0,0,Resource_3,90.2284320134007
Case_80,Register,2025-03-25 15:44:11.431169,1,1,0,0,0,Resource_1,43.140893138889346
Case_80,Analyze,2025-03-25 17:07:28.964823,0,1,1,1,1,Resource_2,46.41675145056119
Case_80,Review,2025-03-25 18:09:46.469078,1,1,0,0,1,Resource_4,34.597078337737194
Case_80,Reject,2025-03-26 01:46:03.535297,0,1,0,0,0,Resource_3,45.881753996789634
Case_80,End,2025-03-26 03:55:27.581053,0,1,1,0,0,Resource_3,45.611183351801266
Case_81,Start,2024-08-10 16:26:00.877818,0,1,0,0,0,Resource_2,55.94119824557903
Case_81,Register,2024-08-10 17:21:08.896834,0,0,1,0,0,Resource_2,87.31822355581872
Case_81,Analyze,2024-08-10 22:05:20.601979,0,0,1,0,1,Resource_1,81.82948832981997
Case_81,Review,2024-08-11 00:21:50.969646,0,0,0,1,1,Resource_1,23.01297833758144
Case_81,Approve,2024-08-11 07:25:04.635455,0,0,1,1,1,Resource_4,43.87390801788598
Case_81,Complete,2024-08-11 08:19:35.188563,0,0,0,1,1,Resource_2,68.9604006350362
Case_81,End,2024-08-11 09:43:59.663586,1,1,0,0,0,Resource_4,58.759427823548485
Case_82,Start,2024-10-28 12:54:46.006662,0,1,1,1,0,Resource_5,41.343017289478
Case_82,Register,2024-10-28 14:11:25.426372,1,1,0,1,0,Resource_2,69.41499839045915
Case_82,Analyze,2024-10-28 16:40:25.160985,1,1,0,1,0,Resource_3,23.452411601335143
Case_82,Review,2024-10-28 19:02:25.520174,0,0,0,1,0,Resource_4,31.75589814149558
Case_82,Approve,2024-10-28 20:08:24.900131,0,1,1,0,0,Resource_2,57.672004557436516
Case_82,Complete,2024-10-29 01:56:57.081030,0,0,0,1,0,Resource_1,92.26929577533888
Case_82,End,2024-10-29 02:52:00.013033,1,0,0,0,0,Resource_4,99.90074612165859
Case_83,Start,2024-11-20 14:10:05.087687,0,0,0,0,1,Resource_5,73.22145629553188
Case_83,Register,2024-11-20 19:08:07.456743,0,0,0,0,0,Resource_5,41.24462521663531
Case_83,Analyze,2024-11-20 20:09:10.210423,0,1,1,0,0,Resource_1,61.789565087531976
Case_83,Review,2024-11-20 22:20:30.614057,0,0,0,0,0,Resource_4,39.48556362394671
Case_83,Approve,2024-11-21 00:31:24.495668,0,1,1,0,0,Resource_5,40.30755002902886
Case_83,Complete,2024-11-21 01:55:38.220842,0,0,0,0,1,Resource_1,63.85812940953108
Case_83,End,2024-11-21 03:11:21.822112,1,1,0,0,0,Resource_4,79.75442866065957
Case_84,Start,2024-10-02 12:11:36.044052,0,0,0,0,0,Resource_1,35.44001124619308
Case_84,Register,2024-10-02 16:23:26.179643,0,0,1,0,0,Resource_2,54.607544873200005
Case_84,Analyze,2024-10-02 20:36:38.589262,1,1,1,0,1,Resource_1,70.67017338416505
Case_84,Review,2024-10-02 21:43:10.679357,1,1,1,0,0,Resource_2,56.531130750003875
Case_84,Reject,2024-10-02 23:50:43.614854,0,0,0,0,0,Resource_2,95.1273450197124
Case_84,Rework,2024-10-03 02:51:44.425357,0,0,0,1,0,Resource_3,61.63542320950414
Case_84,Analyze,2024-10-03 04:20:24.412033,0,0,1,0,1,Resource_2,25.47989530190968
Case_84,Review,2024-10-03 06:30:52.876858,1,0,0,1,0,Resource_3,88.39204625996284
Case_84,Approve,2024-10-03 09:21:38.625052,0,0,0,0,1,Resource_1,93.02803738033812
Case_84,Complete,2024-10-03 11:45:06.581606,1,0,0,0,0,Resource_3,38.1895572403582
Case_84,End,2024-10-03 12:41:59.975801,0,0,0,1,0,Resource_2,43.66458123415974
Case_85,Start,2024-12-02 13:36:36.474344,1,0,1,0,0,Resource_5,33.29428059310753
Case_85,Register,2024-12-02 16:00:20.531652,0,0,1,1,1,Resource_5,94.55803100449587
Case_85,Analyze,2024-12-02 18:52:50.582858,0,0,0,0,0,Resource_5,10.281467935166157
Case_85,Review,2024-12-02 20:27:38.623745,0,0,0,0,1,Resource_4,40.918581789792185
Case_85,Approve,2024-12-03 00:10:34.085175,0,0,1,0,1,Resource_4,23.152155058751468
Case_85,Complete,2024-12-03 06:27:53.893900,0,0,0,1,1,Resource_1,11.526460977615365
Case_85,End,2024-12-03 08:10:07.004907,0,0,0,0,1,Resource_4,10.390684684884157
Case_86,Start,2024-12-10 13:38:10.500211,0,0,0,0,0,Resource_4,10.665258426397621
Case_86,Register,2024-12-10 15:19:16.881416,0,0,0,1,0,Resource_1,15.013524273065329
Case_86,Analyze,2024-12-10 21:29:51.629849,0,0,0,0,0,Resource_5,52.383027977265485
Case_86,Review,2024-12-10 22:04:57.555607,0,1,0,1,1,Resource_1,77.32375920153316
Case_86,Approve,2024-12-11 02:55:04.308886,0,0,1,0,0,Resource_2,73.87660482341282
Case_86,Complete,2024-12-11 05:43:58.276483,0,1,0,0,0,Resource_3,45.02779027507367
Case_86,End,2024-12-11 06:35:46.968437,0,0,1,1,1,Resource_2,50.54784222229472
Case_87,Start,2025-06-19 13:17:11.694812,0,0,1,1,0,Resource_1,82.59516599166423
Case_87,Register,2025-06-19 14:44:43.676137,0,1,0,0,1,Resource_4,67.56592450244655
Case_87,Analyze,2025-06-19 20:10:19.699459,1,1,0,0,0,Resource_5,71.5156776329362
Case_87,Review,2025-06-19 23:22:51.922978,0,0,0,0,0,Resource_2,69.63818132841358
Case_87,Approve,2025-06-20 01:32:32.327317,1,0,0,0,1,Resource_5,14.145738579717312
Case_87,Complete,2025-06-20 02:30:51.949862,0,1,1,0,1,Resource_1,68.3372393270481
Case_87,End,2025-06-20 03:42:21.252808,0,1,0,1,1,Resource_3,72.37389292684765
Case_88,Start,2025-02-23 13:29:04.433153,0,0,0,0,1,Resource_5,83.38259705384672
Case_88,Register,2025-02-23 17:36:21.638122,0,0,0,0,0,Resource_5,12.078622284059236
Case_88,Analyze,2025-02-23 19:25:54.238335,0,0,0,1,0,Resource_4,46.596313215378096
Case_88,Review,2025-02-23 19:49:17.026178,0,0,0,0,0,Resource_4,79.20428017757668
Case_88,Approve,2025-02-24 05:08:14.133274,0,0,1,0,0,Resource_4,48.619867166683605
Case_88,Complete,2025-02-24 15:47:33.843730,0,0,0,0,0,Resource_2,44.17812031376358
Case_88,End,2025-02-24 16:45:38.037572,0,0,1,1,0,Resource_3,91.73435329863956
Case_89,Start,2025-01-22 22:34:54.536199,1,0,0,1,1,Resource_4,55.80279595442103
Case_89,Register,2025-01-23 03:10:28.896979,0,0,1,0,0,Resource_5,99.01110227894507
Case_89,Analyze,2025-01-23 05:44:36.482944,0,0,1,0,1,Resource_2,57.72697432496784
