Rule_ID,Antecedent,Consequent,Confidence,Lift,Support,P_Value
506,"{Humidity:(0.0,74.0), Pressure:(5.0,1020.0)}","{Temperature:(0.0,35.0)}",0.944954128440367,1.0331498470948013,0.6280487804878049,0.9679138053516457
507,"{Humidity:(0.0,64.0), Temperature:(5.0,40.0)}","{Pressure:(0.0,1025.0)}",0.9009009009009008,0.9915956224681055,0.6097560975609756,1.0
508,"{Humidity:(0.0,64.0), Pressure:(0.0,1025.0)}","{Temperature:(5.0,40.0)}",1.0,1.0250000000000001,0.6097560975609756,0.975609756097561
509,"{Pressure:(0.0,1030.0), Temperature:(15.0,40.0)}","{Humidity:(15.0,84.0)}",1.0,1.0,0.8780487804878049,1.0
510,"{Humidity:(15.0,84.0), Temperature:(15.0,40.0)}","{Pressure:(0.0,1030.0)}",0.993103448275862,1.0373819459696902,0.8780487804878049,0.963965108401084
511,"{Humidity:(15.0,84.0), Pressure:(0.0,1030.0)}","{Temperature:(15.0,40.0)}",0.9171974522292994,1.0373819459696902,0.8780487804878049,0.963965108401084
512,"{Pressure:(0.0,1020.0), Temperature:(10.0,35.0)}","{Humidity:(5.0,84.0)}",1.0,1.0,0.774390243902439,1.0
513,"{Humidity:(5.0,84.0), Temperature:(10.0,35.0)}","{Pressure:(0.0,1020.0)}",0.8523489932885906,1.043173394771111,0.774390243902439,0.9586134050316881
514,"{Humidity:(5.0,84.0), Pressure:(0.0,1020.0)}","{Temperature:(10.0,35.0)}",0.9477611940298508,1.043173394771111,0.774390243902439,0.9586134050316881
515,"{Pressure:(15.0,1020.0), Temperature:(5.0,40.0)}","{Humidity:(0.0,84.0)}",1.0,1.0,0.8170731707317073,1.0
516,"{Humidity:(0.0,84.0), Temperature:(5.0,40.0)}","{Pressure:(15.0,1020.0)}",0.8374999999999999,1.025,0.8170731707317073,0.975609756097561
517,"{Humidity:(0.0,84.0), Pressure:(15.0,1020.0)}","{Temperature:(5.0,40.0)}",1.0,1.0250000000000001,0.8170731707317073,0.975609756097561
518,"{Pressure:(0.0,1025.0), Temperature:(0.0,40.0)}","{Humidity:(20.0,79.0)}",0.8926174496644296,0.9891166334119355,0.8109756097560976,1.0
519,"{Humidity:(20.0,79.0), Temperature:(0.0,40.0)}","{Pressure:(0.0,1025.0)}",0.9236111111111112,1.0165920954511558,0.8109756097560976,0.9836787089675407
520,"{Humidity:(20.0,79.0), Pressure:(0.0,1025.0)}","{Temperature:(0.0,40.0)}",1.0,1.0250000000000001,0.8109756097560976,0.975609756097561
521,"{Pressure:(10.0,1025.0), Temperature:(5.0,40.0)}","{Humidity:(0.0,74.0)}",0.8322147651006712,0.9818936796871228,0.7560975609756098,1.0
522,"{Humidity:(0.0,74.0), Temperature:(5.0,40.0)}","{Pressure:(10.0,1025.0)}",0.9185185185185186,1.0109868257519266,0.7560975609756098,0.9891325727773407
523,"{Humidity:(0.0,74.0), Pressure:(10.0,1025.0)}","{Temperature:(5.0,40.0)}",1.0,1.0250000000000001,0.7560975609756098,0.975609756097561
524,"{Pressure:(0.0,1010.0), Temperature:(0.0,40.0)}","{Humidity:(5.0,79.0)}",0.8571428571428572,0.9498069498069498,0.4024390243902439,1.0
525,"{Humidity:(5.0,79.0), Pressure:(0.0,1010.0)}","{Temperature:(0.0,40.0)}",1.0,1.0250000000000001,0.4024390243902439,0.975609756097561
526,"{Pressure:(0.0,1025.0), Temperature:(5.0,35.0)}","{Humidity:(15.0,84.0)}",1.0,1.0,0.8475609756097561,1.0
527,"{Humidity:(15.0,84.0), Temperature:(5.0,35.0)}","{Pressure:(0.0,1025.0)}",0.9266666666666666,1.0199552572706934,0.8475609756097561,0.980435164063871
528,"{Humidity:(15.0,84.0), Pressure:(0.0,1025.0)}","{Temperature:(5.0,35.0)}",0.9328859060402684,1.0199552572706934,0.8475609756097561,0.980435164063871
529,"{Pressure:(0.0,1025.0), Temperature:(10.0,30.0)}","{Humidity:(0.0,79.0)}",0.857142857142857,0.9498069498069496,0.5853658536585366,1.0
530,"{Humidity:(0.0,79.0), Temperature:(10.0,30.0)}","{Pressure:(0.0,1025.0)}",0.923076923076923,1.0160041300980898,0.5853658536585366,0.984247967479675
531,"{Pressure:(5.0,1020.0), Temperature:(0.0,30.0)}","{Humidity:(0.0,79.0)}",0.8431372549019608,0.9342872284048754,0.524390243902439,1.0
532,"{Humidity:(0.0,79.0), Temperature:(0.0,30.0)}","{Pressure:(5.0,1020.0)}",0.819047619047619,1.002416488983653,0.524390243902439,0.9975893363584798
533,"{Humidity:(0.0,69.0), Pressure:(0.0,1015.0)}","{Temperature:(0.0,40.0)}",1.0,1.0250000000000001,0.4573170731707317,0.975609756097561
534,"{Pressure:(10.0,1030.0), Temperature:(20.0,40.0)}","{Humidity:(0.0,84.0)}",1.0,1.0,0.774390243902439,1.0
535,"{Humidity:(0.0,84.0), Temperature:(20.0,40.0)}","{Pressure:(10.0,1030.0)}",0.9921875,1.0364251592356688,0.774390243902439,0.9648550028807374
536,"{Humidity:(0.0,84.0), Pressure:(10.0,1030.0)}","{Temperature:(20.0,40.0)}",0.8089171974522293,1.0364251592356688,0.774390243902439,0.9648550028807374
537,"{Pressure:(5.0,1025.0), Temperature:(5.0,25.0)}","{Humidity:(0.0,84.0)}",1.0,1.0,0.5426829268292683,1.0
538,"{Humidity:(0.0,84.0), Temperature:(5.0,25.0)}","{Pressure:(5.0,1025.0)}",0.967391304347826,1.064779690691567,0.5426829268292683,0.939161414086051
539,"{Pressure:(0.0,1025.0), Temperature:(5.0,35.0)}","{Humidity:(5.0,74.0)}",0.8201438848920863,0.9676517778582889,0.6951219512195121,1.0
540,"{Humidity:(5.0,74.0), Temperature:(5.0,35.0)}","{Pressure:(0.0,1025.0)}",0.9119999999999999,1.0038120805369126,0.6951219512195121,0.9962023962344888
541,"{Humidity:(5.0,74.0), Pressure:(0.0,1025.0)}","{Temperature:(5.0,35.0)}",0.9193548387096774,1.0051612903225806,0.6951219512195121,0.9948652118100129
542,"{Pressure:(0.0,1020.0), Temperature:(10.0,30.0)}","{Humidity:(0.0,84.0)}",1.0,1.0,0.6158536585365854,1.0
543,"{Humidity:(0.0,84.0), Temperature:(10.0,30.0)}","{Pressure:(0.0,1020.0)}",0.8416666666666667,1.0300995024875623,0.6158536585365854,0.9707800048297512
544,"{Pressure:(0.0,1030.0), Temperature:(10.0,25.0)}","{Humidity:(0.0,79.0)}",0.8202247191011236,0.9088976617066504,0.4451219512195122,1.0
545,"{Humidity:(0.0,79.0), Temperature:(10.0,25.0)}","{Pressure:(0.0,1030.0)}",0.9733333333333333,1.0167303609341827,0.4451219512195122,0.9835449381891078
546,"{Pressure:(0.0,1020.0), Temperature:(5.0,35.0)}","{Humidity:(0.0,74.0)}",0.8046875,0.9494154676258993,0.6280487804878049,1.0
547,"{Humidity:(0.0,74.0), Temperature:(5.0,35.0)}","{Pressure:(0.0,1020.0)}",0.824,1.0084776119402985,0.6280487804878049,0.9915936538006156
548,"{Humidity:(0.0,74.0), Pressure:(0.0,1020.0)}","{Temperature:(5.0,35.0)}",0.944954128440367,1.0331498470948013,0.6280487804878049,0.9679138053516457
549,"{Pressure:(0.0,1015.0), Temperature:(0.0,40.0)}","{Humidity:(10.0,79.0)}",0.8921568627450981,0.9886062533121357,0.5548780487804879,1.0
550,"{Humidity:(10.0,79.0), Pressure:(0.0,1015.0)}","{Temperature:(0.0,40.0)}",1.0,1.0250000000000001,0.5548780487804879,0.975609756097561
551,"{Pressure:(5.0,1025.0), Temperature:(15.0,35.0)}","{Humidity:(0.0,84.0)}",1.0,1.0,0.7682926829268293,1.0
552,"{Humidity:(0.0,84.0), Temperature:(15.0,35.0)}","{Pressure:(5.0,1025.0)}",0.9333333333333335,1.0272930648769576,0.7682926829268293,0.9734320557491288
553,"{Humidity:(0.0,84.0), Pressure:(5.0,1025.0)}","{Temperature:(15.0,35.0)}",0.8456375838926175,1.0272930648769576,0.7682926829268293,0.9734320557491288
554,"{Pressure:(5.0,1030.0), Temperature:(25.0,40.0)}","{Humidity:(0.0,84.0)}",1.0,1.0,0.40853658536585363,1.0
555,"{Humidity:(0.0,84.0), Temperature:(25.0,40.0)}","{Pressure:(5.0,1030.0)}",0.9852941176470588,1.0292244286249532,0.40853658536585363,0.971605387695668
556,"{Humidity:(5.0,64.0), Temperature:(0.0,35.0)}","{Pressure:(0.0,1030.0)}",0.9702970297029703,1.0135586807088353,0.5975609756097561,0.9866226978596316
557,"{Humidity:(5.0,64.0), Pressure:(0.0,1030.0)}","{Temperature:(0.0,35.0)}",0.9074074074074073,0.9920987654320986,0.5975609756097561,1.0
558,"{Pressure:(0.0,1030.0), Temperature:(20.0,35.0)}","{Humidity:(0.0,79.0)}",0.888888888888889,0.984984984984985,0.6341463414634146,1.0
559,"{Humidity:(0.0,79.0), Temperature:(20.0,35.0)}","{Pressure:(0.0,1030.0)}",0.9904761904761905,1.0346375492872308,0.6341463414634146,0.9665220450281427
560,"{Pressure:(5.0,1010.0), Temperature:(5.0,40.0)}","{Humidity:(0.0,84.0)}",1.0,1.0,0.4695121951219512,1.0
561,"{Humidity:(0.0,84.0), Pressure:(5.0,1010.0)}","{Temperature:(5.0,40.0)}",1.0,1.0250000000000001,0.4695121951219512,0.975609756097561
562,"{Pressure:(0.0,1030.0), Temperature:(5.0,30.0)}","{Humidity:(10.0,79.0)}",0.864406779661017,0.9578561612459917,0.6219512195121951,1.0
563,"{Humidity:(10.0,79.0), Temperature:(5.0,30.0)}","{Pressure:(0.0,1030.0)}",0.9714285714285714,1.0147406733393995,0.6219512195121951,0.9854734576757533
564,"{Pressure:(5.0,1030.0), Temperature:(10.0,35.0)}","{Humidity:(0.0,74.0)}",0.8287671232876712,0.9778259584113531,0.7378048780487805,1.0
565,"{Humidity:(0.0,74.0), Temperature:(10.0,35.0)}","{Pressure:(5.0,1030.0)}",0.9758064516129032,1.0193137456338608,0.7378048780487805,0.981052207216287
566,"{Humidity:(0.0,74.0), Pressure:(5.0,1030.0)}","{Temperature:(10.0,35.0)}",0.9166666666666666,1.0089485458612975,0.7378048780487805,0.9911308203991132
567,"{Pressure:(25.0,1025.0), Temperature:(0.0,40.0)}","{Humidity:(0.0,84.0)}",1.0,1.0,0.9085365853658537,1.0
568,"{Humidity:(0.0,84.0), Temperature:(0.0,40.0)}","{Pressure:(25.0,1025.0)}",0.93125,1.025,0.9085365853658537,0.9756097560975608
569,"{Humidity:(0.0,84.0), Pressure:(25.0,1025.0)}","{Temperature:(0.0,40.0)}",1.0,1.0250000000000001,0.9085365853658537,0.9756097560975608
570,"{Pressure:(20.0,1030.0), Temperature:(5.0,40.0)}","{Humidity:(0.0,79.0)}",0.8980891719745223,0.9951798932690652,0.8597560975609756,1.0
571,"{Humidity:(0.0,79.0), Temperature:(5.0,40.0)}","{Pressure:(20.0,1030.0)}",0.9791666666666666,1.022823779193206,0.8597560975609756,0.9776855215360664
572,"{Humidity:(0.0,79.0), Pressure:(20.0,1030.0)}","{Temperature:(5.0,40.0)}",1.0,1.0250000000000001,0.8597560975609756,0.975609756097561
573,"{Pressure:(10.0,1030.0), Temperature:(10.0,40.0)}","{Humidity:(5.0,79.0)}",0.8974358974358975,0.9944559944559944,0.8536585365853658,1.0
574,"{Humidity:(5.0,79.0), Temperature:(10.0,40.0)}","{Pressure:(10.0,1030.0)}",0.979020979020979,1.0226715959200035,0.8536585365853658,0.9778310104529616
575,"{Humidity:(5.0,79.0), Pressure:(10.0,1030.0)}","{Temperature:(10.0,40.0)}",0.9929078014184397,1.0241313171863151,0.8536585365853658,0.9764372822299651
576,"{Pressure:(0.0,1010.0), Temperature:(5.0,35.0)}","{Humidity:(0.0,84.0)}",1.0,1.0,0.4573170731707317,1.0
577,"{Humidity:(0.0,84.0), Pressure:(0.0,1010.0)}","{Temperature:(5.0,35.0)}",0.9740259740259741,1.064935064935065,0.4573170731707317,0.9390243902439024
578,"{Pressure:(0.0,1020.0), Temperature:(0.0,35.0)}","{Humidity:(15.0,84.0)}",1.0,1.0,0.7804878048780488,1.0
579,"{Humidity:(15.0,84.0), Temperature:(0.0,35.0)}","{Pressure:(0.0,1020.0)}",0.8533333333333333,1.0443781094527362,0.7804878048780488,0.9575076219512194
580,"{Humidity:(15.0,84.0), Pressure:(0.0,1020.0)}","{Temperature:(0.0,35.0)}",0.955223880597015,1.0443781094527365,0.7804878048780488,0.9575076219512194
581,"{Pressure:(15.0,1030.0), Temperature:(0.0,35.0)}","{Humidity:(10.0,84.0)}",1.0,1.0,0.8963414634146342,1.0
582,"{Humidity:(10.0,84.0), Temperature:(0.0,35.0)}","{Pressure:(15.0,1030.0)}",0.98,1.0236942675159235,0.8963414634146342,0.9768541562966649
583,"{Humidity:(10.0,84.0), Pressure:(15.0,1030.0)}","{Temperature:(0.0,35.0)}",0.9363057324840764,1.0236942675159235,0.8963414634146342,0.9768541562966649
584,"{Pressure:(0.0,1030.0), Temperature:(20.0,40.0)}","{Humidity:(5.0,79.0)}",0.8976377952755905,0.9946797190891679,0.6951219512195121,1.0
585,"{Humidity:(5.0,79.0), Temperature:(20.0,40.0)}","{Pressure:(0.0,1030.0)}",0.9913043478260869,1.03550263085018,0.6951219512195121,0.9657145913564399
586,"{Humidity:(5.0,79.0), Pressure:(0.0,1030.0)}","{Temperature:(20.0,40.0)}",0.8085106382978723,1.0359042553191489,0.6951219512195121,0.9653401797175868
587,"{Humidity:(0.0,59.0), Temperature:(0.0,40.0)}","{Pressure:(5.0,1030.0)}",0.96875,1.0119426751592357,0.5670731707317073,0.9881982690794651
588,"{Humidity:(0.0,59.0), Pressure:(5.0,1030.0)}","{Temperature:(0.0,40.0)}",1.0,1.0250000000000001,0.5670731707317073,0.975609756097561
589,"{Pressure:(5.0,1020.0), Temperature:(5.0,40.0)}","{Humidity:(0.0,74.0)}",0.8134328358208956,0.9597337055728553,0.6646341463414634,1.0
590,"{Humidity:(0.0,74.0), Temperature:(5.0,40.0)}","{Pressure:(5.0,1020.0)}",0.8074074074074075,0.988170259812051,0.6646341463414634,1.0
591,"{Humidity:(0.0,74.0), Pressure:(5.0,1020.0)}","{Temperature:(5.0,40.0)}",1.0,1.0250000000000001,0.6646341463414634,0.9756097560975608
592,"{Pressure:(15.0,1025.0), Temperature:(5.0,35.0)}","{Humidity:(0.0,84.0)}",1.0,1.0,0.8475609756097561,1.0
593,"{Humidity:(0.0,84.0), Temperature:(5.0,35.0)}","{Pressure:(15.0,1025.0)}",0.9266666666666666,1.0199552572706934,0.8475609756097561,0.980435164063871
594,"{Humidity:(0.0,84.0), Pressure:(15.0,1025.0)}","{Temperature:(5.0,35.0)}",0.9328859060402684,1.0199552572706934,0.8475609756097561,0.980435164063871
595,"{Pressure:(0.0,1030.0), Temperature:(5.0,35.0)}","{Humidity:(15.0,79.0)}",0.891156462585034,0.987497701783416,0.7987804878048781,1.0
596,"{Humidity:(15.0,79.0), Temperature:(5.0,35.0)}","{Pressure:(0.0,1030.0)}",0.9776119402985076,1.0211997338150016,0.7987804878048781,0.979240364922733
597,"{Humidity:(15.0,79.0), Pressure:(0.0,1030.0)}","{Temperature:(5.0,35.0)}",0.9290780141843973,1.015791962174941,0.7987804878048781,0.9844535468255446
598,"{Pressure:(15.0,1020.0), Temperature:(0.0,40.0)}","{Humidity:(5.0,84.0)}",1.0,1.0,0.8170731707317073,1.0
599,"{Humidity:(5.0,84.0), Temperature:(0.0,40.0)}","{Pressure:(15.0,1020.0)}",0.8374999999999999,1.025,0.8170731707317073,0.975609756097561
600,"{Humidity:(5.0,84.0), Pressure:(15.0,1020.0)}","{Temperature:(0.0,40.0)}",1.0,1.0250000000000001,0.8170731707317073,0.975609756097561
601,"{Humidity:(5.0,69.0), Temperature:(10.0,40.0)}","{Pressure:(0.0,1030.0)}",0.975609756097561,1.019108280254777,0.7317073170731707,0.9812500000000001
602,"{Humidity:(5.0,69.0), Pressure:(0.0,1030.0)}","{Temperature:(10.0,40.0)}",0.9917355371900827,1.0229221893029783,0.7317073170731707,0.9775914634146342
603,"{Pressure:(10.0,1030.0), Temperature:(0.0,40.0)}","{Humidity:(10.0,74.0)}",0.8407643312101911,0.9919809375429594,0.8048780487804879,1.0
604,"{Humidity:(10.0,74.0), Temperature:(0.0,40.0)}","{Pressure:(10.0,1030.0)}",0.9777777777777779,1.02137296532201,0.8048780487804879,0.9790742793791573
605,"{Humidity:(10.0,74.0), Pressure:(10.0,1030.0)}","{Temperature:(0.0,40.0)}",1.0,1.0250000000000001,0.8048780487804879,0.975609756097561
606,"{Humidity:(0.0,69.0), Temperature:(0.0,40.0)}","{Pressure:(10.0,1025.0)}",0.9112903225806451,1.0030309590820523,0.6890243902439024,0.9969781998704943
607,"{Humidity:(0.0,69.0), Pressure:(10.0,1025.0)}","{Temperature:(0.0,40.0)}",1.0,1.0250000000000001,0.6890243902439024,0.975609756097561
608,"{Pressure:(0.0,1010.0), Temperature:(0.0,35.0)}","{Humidity:(5.0,84.0)}",1.0,1.0,0.4573170731707317,1.0
609,"{Humidity:(5.0,84.0), Pressure:(0.0,1010.0)}","{Temperature:(0.0,35.0)}",0.9740259740259741,1.064935064935065,0.4573170731707317,0.9390243902439024
610,"{Pressure:(15.0,1030.0), Temperature:(0.0,30.0)}","{Humidity:(5.0,84.0)}",1.0,1.0,0.7195121951219512,1.0
611,"{Humidity:(5.0,84.0), Temperature:(0.0,30.0)}","{Pressure:(15.0,1030.0)}",0.9752066115702479,1.018687161130705,0.7195121951219512,0.9816556428276147
612,"{Pressure:(15.0,1025.0), Temperature:(0.0,35.0)}","{Humidity:(5.0,84.0)}",1.0,1.0,0.8475609756097561,1.0
613,"{Humidity:(5.0,84.0), Temperature:(0.0,35.0)}","{Pressure:(15.0,1025.0)}",0.9266666666666666,1.0199552572706934,0.8475609756097561,0.980435164063871
614,"{Humidity:(5.0,84.0), Pressure:(15.0,1025.0)}","{Temperature:(0.0,35.0)}",0.9328859060402684,1.0199552572706934,0.8475609756097561,0.980435164063871
615,"{Humidity:(0.0,64.0), Temperature:(0.0,40.0)}","{Pressure:(10.0,1030.0)}",0.9729729729729729,1.0163539335513858,0.6585365853658537,0.9839092140921409
616,"{Humidity:(0.0,64.0), Pressure:(10.0,1030.0)}","{Temperature:(0.0,40.0)}",1.0,1.0250000000000001,0.6585365853658537,0.9756097560975608
617,"{Humidity:(0.0,69.0), Temperature:(15.0,40.0)}","{Pressure:(0.0,1030.0)}",0.9913043478260869,1.03550263085018,0.6951219512195121,0.9657145913564399
618,"{Humidity:(0.0,69.0), Pressure:(0.0,1030.0)}","{Temperature:(15.0,40.0)}",0.9421487603305785,1.0656027358221716,0.6951219512195121,0.9384360290971331
619,"{Pressure:(0.0,1025.0), Temperature:(10.0,30.0)}","{Humidity:(5.0,84.0)}",1.0,1.0,0.6829268292682927,1.0
620,"{Humidity:(5.0,84.0), Temperature:(10.0,30.0)}","{Pressure:(0.0,1025.0)}",0.9333333333333335,1.0272930648769576,0.6829268292682927,0.9734320557491288
621,"{Pressure:(5.0,1010.0), Temperature:(0.0,40.0)}","{Humidity:(5.0,84.0)}",1.0,1.0,0.4695121951219512,1.0
622,"{Humidity:(5.0,84.0), Pressure:(5.0,1010.0)}","{Temperature:(0.0,40.0)}",1.0,1.0250000000000001,0.4695121951219512,0.975609756097561
623,"{Humidity:(10.0,64.0), Temperature:(0.0,40.0)}","{Pressure:(0.0,1030.0)}",0.9729729729729729,1.0163539335513858,0.6585365853658537,0.9839092140921409
624,"{Humidity:(10.0,64.0), Pressure:(0.0,1030.0)}","{Temperature:(0.0,40.0)}",1.0,1.0250000000000001,0.6585365853658537,0.9756097560975608
625,"{Humidity:(0.0,69.0), Temperature:(10.0,40.0)}","{Pressure:(5.0,1030.0)}",0.975609756097561,1.019108280254777,0.7317073170731707,0.9812500000000001
626,"{Humidity:(0.0,69.0), Pressure:(5.0,1030.0)}","{Temperature:(10.0,40.0)}",0.9917355371900827,1.0229221893029783,0.7317073170731707,0.9775914634146342
627,"{Pressure:(5.0,1015.0), Temperature:(5.0,40.0)}","{Humidity:(5.0,84.0)}",1.0,1.0,0.6219512195121951,1.0
628,"{Humidity:(5.0,84.0), Pressure:(5.0,1015.0)}","{Temperature:(5.0,40.0)}",1.0,1.0250000000000001,0.6219512195121951,0.975609756097561
629,"{Humidity:(0.0,69.0), Temperature:(5.0,35.0)}","{Pressure:(0.0,1025.0)}",0.9035087719298246,0.9944660308489344,0.6280487804878049,1.0
630,"{Humidity:(0.0,69.0), Pressure:(0.0,1025.0)}","{Temperature:(5.0,35.0)}",0.9115044247787611,0.9965781710914455,0.6280487804878049,1.0
631,"{Pressure:(0.0,1015.0), Temperature:(0.0,35.0)}","{Humidity:(5.0,79.0)}",0.8854166666666667,0.9811373873873874,0.5182926829268293,1.0
632,"{Humidity:(5.0,79.0), Pressure:(0.0,1015.0)}","{Temperature:(0.0,35.0)}",0.934065934065934,1.0212454212454212,0.5182926829268293,0.9791965566714491
633,"{Pressure:(10.0,1030.0), Temperature:(10.0,35.0)}","{Humidity:(5.0,84.0)}",1.0,1.0,0.8902439024390244,1.0
634,"{Humidity:(5.0,84.0), Temperature:(10.0,35.0)}","{Pressure:(10.0,1030.0)}",0.9798657718120806,1.0235540546317274,0.8902439024390244,0.9769879719345138
635,"{Humidity:(5.0,84.0), Pressure:(10.0,1030.0)}","{Temperature:(10.0,35.0)}",0.9299363057324841,1.0235540546317274,0.8902439024390244,0.9769879719345138
636,"{Pressure:(0.0,1025.0), Temperature:(0.0,40.0)}","{Humidity:(15.0,74.0)}",0.8322147651006712,0.9818936796871228,0.7560975609756098,1.0
637,"{Humidity:(15.0,74.0), Temperature:(0.0,40.0)}","{Pressure:(0.0,1025.0)}",0.9185185185185186,1.0109868257519266,0.7560975609756098,0.9891325727773407
638,"{Humidity:(15.0,74.0), Pressure:(0.0,1025.0)}","{Temperature:(0.0,40.0)}",1.0,1.0250000000000001,0.7560975609756098,0.975609756097561
639,"{Pressure:(0.0,1025.0), Temperature:(0.0,25.0)}","{Humidity:(5.0,79.0)}",0.8202247191011236,0.9088976617066504,0.4451219512195122,1.0
640,"{Humidity:(5.0,79.0), Temperature:(0.0,25.0)}","{Pressure:(0.0,1025.0)}",0.9605263157894737,1.0572235959025078,0.4451219512195122,0.9458737053123957
641,"{Humidity:(0.0,54.0), Temperature:(0.0,40.0)}","{Pressure:(0.0,1030.0)}",0.9726027397260274,1.0159671930896084,0.4329268292682927,0.9842837512882171
642,"{Humidity:(0.0,54.0), Pressure:(0.0,1030.0)}","{Temperature:(0.0,40.0)}",1.0,1.0250000000000001,0.4329268292682927,0.975609756097561
643,"{Pressure:(0.0,1030.0), Temperature:(20.0,35.0)}","{Humidity:(5.0,84.0)}",1.0,1.0,0.7134146341463414,1.0
644,"{Humidity:(5.0,84.0), Temperature:(20.0,35.0)}","{Pressure:(0.0,1030.0)}",0.9915254237288136,1.0357335636402893,0.7134146341463414,0.9654992703773192
645,"{Pressure:(5.0,1025.0), Temperature:(0.0,40.0)}","{Humidity:(20.0,84.0)}",1.0,1.0,0.9085365853658537,1.0
646,"{Humidity:(20.0,84.0), Temperature:(0.0,40.0)}","{Pressure:(5.0,1025.0)}",0.93125,1.025,0.9085365853658537,0.9756097560975608
647,"{Humidity:(20.0,84.0), Pressure:(5.0,1025.0)}","{Temperature:(0.0,40.0)}",1.0,1.0250000000000001,0.9085365853658537,0.9756097560975608
648,"{Pressure:(0.0,1025.0), Temperature:(5.0,35.0)}","{Humidity:(10.0,79.0)}",0.8848920863309353,0.9805560956640094,0.75,1.0
649,"{Humidity:(10.0,79.0), Temperature:(5.0,35.0)}","{Pressure:(0.0,1025.0)}",0.9179104477611941,1.0103175398176902,0.75,0.9897878247075154
650,"{Humidity:(10.0,79.0), Pressure:(0.0,1025.0)}","{Temperature:(5.0,35.0)}",0.9248120300751879,1.011127819548872,0.75,0.9889946460440214
651,"{Pressure:(0.0,1030.0), Temperature:(15.0,25.0)}","{Humidity:(0.0,84.0)}",1.0,1.0,0.4695121951219512,1.0
652,"{Humidity:(0.0,84.0), Temperature:(15.0,25.0)}","{Pressure:(0.0,1030.0)}",1.0,1.0445859872611465,0.4695121951219512,0.9573170731707317
653,"{Pressure:(10.0,1030.0), Temperature:(10.0,30.0)}","{Humidity:(0.0,84.0)}",1.0,1.0,0.7134146341463414,1.0
654,"{Humidity:(0.0,84.0), Temperature:(10.0,30.0)}","{Pressure:(10.0,1030.0)}",0.975,1.018471337579618,0.7134146341463414,0.9818636647904941
655,"{Pressure:(10.0,1030.0), Temperature:(0.0,35.0)}","{Humidity:(15.0,84.0)}",1.0,1.0,0.8963414634146342,1.0
656,"{Humidity:(15.0,84.0), Temperature:(0.0,35.0)}","{Pressure:(10.0,1030.0)}",0.98,1.0236942675159235,0.8963414634146342,0.9768541562966649
657,"{Humidity:(15.0,84.0), Pressure:(10.0,1030.0)}","{Temperature:(0.0,35.0)}",0.9363057324840764,1.0236942675159235,0.8963414634146342,0.9768541562966649
658,"{Pressure:(5.0,1030.0), Temperature:(5.0,30.0)}","{Humidity:(10.0,84.0)}",1.0,1.0,0.7195121951219512,1.0
659,"{Humidity:(10.0,84.0), Temperature:(5.0,30.0)}","{Pressure:(5.0,1030.0)}",0.9752066115702479,1.018687161130705,0.7195121951219512,0.9816556428276147
660,"{Pressure:(5.0,1030.0), Temperature:(15.0,40.0)}","{Humidity:(10.0,84.0)}",1.0,1.0,0.8780487804878049,1.0
661,"{Humidity:(10.0,84.0), Temperature:(15.0,40.0)}","{Pressure:(5.0,1030.0)}",0.993103448275862,1.0373819459696902,0.8780487804878049,0.963965108401084
662,"{Humidity:(10.0,84.0), Pressure:(5.0,1030.0)}","{Temperature:(15.0,40.0)}",0.9171974522292994,1.0373819459696902,0.8780487804878049,0.963965108401084
663,"{Humidity:(0.0,69.0), Pressure:(5.0,1020.0)}","{Temperature:(0.0,40.0)}",1.0,1.0250000000000001,0.5975609756097561,0.9756097560975608
664,"{Humidity:(0.0,69.0), Temperature:(0.0,35.0)}","{Pressure:(0.0,1020.0)}",0.8070175438596493,0.9876931133804664,0.5609756097560976,1.0
665,"{Humidity:(0.0,69.0), Pressure:(0.0,1020.0)}","{Temperature:(0.0,35.0)}",0.9387755102040818,1.0263945578231293,0.5609756097560976,0.9742841993637327
666,"{Pressure:(5.0,1025.0), Temperature:(5.0,30.0)}","{Humidity:(5.0,84.0)}",1.0,1.0,0.6890243902439024,1.0
667,"{Humidity:(5.0,84.0), Temperature:(5.0,30.0)}","{Pressure:(5.0,1025.0)}",0.933884297520661,1.0278994952576403,0.6890243902439024,0.9728577595510469
668,"{Pressure:(10.0,1030.0), Temperature:(0.0,35.0)}","{Humidity:(5.0,74.0)}",0.8299319727891156,0.9792003132188126,0.7439024390243902,1.0
669,"{Humidity:(5.0,74.0), Temperature:(0.0,35.0)}","{Pressure:(10.0,1030.0)}",0.976,1.019515923566879,0.7439024390243902,0.980857656937225
670,"{Humidity:(5.0,74.0), Pressure:(10.0,1030.0)}","{Temperature:(0.0,35.0)}",0.9242424242424242,1.0105050505050504,0.7439024390243902,0.9896041583366655
671,"{Pressure:(5.0,1025.0), Temperature:(15.0,40.0)}","{Humidity:(5.0,84.0)}",1.0,1.0,0.8292682926829268,1.0
672,"{Humidity:(5.0,84.0), Temperature:(15.0,40.0)}","{Pressure:(5.0,1025.0)}",0.9379310344827586,1.0323536218467946,0.8292682926829268,0.9686603299856529
673,"{Humidity:(5.0,84.0), Pressure:(5.0,1025.0)}","{Temperature:(15.0,40.0)}",0.9127516778523489,1.0323536218467946,0.8292682926829268,0.9686603299856529
